TableType,Top25Type,Year,Drug_Category,Payer_Type,Rank,National_Drug_Code,Drug_Name,NumberofPrescriptions,NumberofIndividuals,TotalCost,AverageCostperUnit,AverageDispensedUnitsPerFill,DrugUnitofMeasure,Out-of-Pocket Median,Out-of-Pocket25P,Out-of-Pocket75P,OOPZeroCount
Top 25 Payer,Freq,2021,All,Medi-Cal,18.0,45802065087.0,Loratadine,"41,069","13,580","$580,464",$0.36,40,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,19.0,80777027399.0,Moderna COVID-19 Vaccine,"40,843","31,449",$0,$0.00,0,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,20.0,63402030830.0,Latuda,"37,168","6,680","$59,543,882",$43.17,37,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,21.0,69315013710.0,Benztropine Mesylate,"36,591","6,831","$578,804",$0.32,50,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,22.0,63402030230.0,Latuda,"36,105","11,065","$53,771,672",$43.22,34,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,23.0,603243821.0,Benztropine Mesylate,"35,736","7,827","$558,646",$0.30,53,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,24.0,33342007007.0,OLANZapine,"35,235","10,329","$574,606",$0.42,39,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medi-Cal,25.0,16729014701.0,QUEtiapine Fumarate,"34,994","9,598","$492,299",$0.25,55,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2021,All,Medicare,1.0,3089421.0,Eliquis,"830,675","177,609","$667,398,624",$8.48,95,EA,$37.00,$4.00,$77.22,7.5%
Top 25 Payer,Freq,2021,All,Medicare,2.0,67877019805.0,amLODIPine Besylate,"529,115","160,067","$3,453,687",$0.10,67,EA,$0.43,$0.00,$1.04,41.2%
Top 25 Payer,Freq,2021,All,Medicare,3.0,68180098103.0,Lisinopril,"512,821","164,801","$5,108,159",$0.10,96,EA,$0.00,$0.00,$1.85,50.5%
Top 25 Payer,Freq,2021,All,Medicare,4.0,68180098003.0,Lisinopril,"496,592","164,016","$4,422,503",$0.10,90,EA,$0.04,$0.00,$1.67,49.7%
Top 25 Payer,Freq,2021,All,Medicare,5.0,60505258009.0,Atorvastatin Calcium,"484,129","169,042","$9,179,188",$0.24,80,EA,$0.00,$0.00,$1.35,52.9%
Top 25 Payer,Freq,2021,All,Medicare,6.0,61314054701.0,Latanoprost,"480,386","150,303","$11,109,376",$4.14,6,ML,$3.33,$0.43,$6.67,21.2%
Top 25 Payer,Freq,2021,All,Medicare,7.0,60505257909.0,Atorvastatin Calcium,"477,870","167,474","$7,731,582",$0.20,82,EA,$0.00,$0.00,$1.30,55.8%
Top 25 Payer,Freq,2021,All,Medicare,8.0,53885027210.0,OneTouch Verio,"474,950","209,115","$18,049,008",$0.19,203,EA,$0.00,$0.00,$0.00,96.6%
Top 25 Payer,Freq,2021,All,Medicare,9.0,70377002913.0,Atorvastatin Calcium,"468,405","164,462","$5,429,615",$0.12,99,EA,$1.23,$0.00,$3.33,40.6%
Top 25 Payer,Freq,2021,All,Medicare,10.0,60505082901.0,Fluticasone Propionate,"462,670","174,190","$7,474,582",$0.75,21,GM,$3.70,$0.65,$9.35,16.4%
Top 25 Payer,Freq,2021,All,Medicare,11.0,71093014706.0,amLODIPine Besylate,"448,552","148,796","$3,218,173",$0.08,86,EA,$0.00,$0.00,$0.94,52.3%
Top 25 Payer,Freq,2021,All,Medicare,12.0,65862020299.0,Losartan Potassium,"447,865","149,234","$5,626,404",$0.13,95,EA,$0.43,$0.00,$3.00,40.4%
Top 25 Payer,Freq,2021,All,Medicare,13.0,62175061743.0,Pantoprazole Sodium,"442,281","159,123","$7,587,179",$0.21,81,EA,$2.50,$0.43,$5.00,16.9%
Top 25 Payer,Freq,2021,All,Medicare,14.0,16729018317.0,hydroCHLOROthiazide,"429,212","126,277","$1,332,782",$0.04,74,EA,$0.04,$0.00,$0.75,49.5%
Top 25 Payer,Freq,2021,All,Medicare,15.0,65862020399.0,Losartan Potassium,"419,834","134,372","$5,217,683",$0.16,77,EA,$0.43,$0.00,$2.79,42.5%
Top 25 Payer,Freq,2021,All,Medicare,16.0,59762033302.0,Latanoprost,"416,848","105,380","$9,863,713",$4.78,5,ML,$1.31,$0.00,$5.00,29.5%
Top 25 Payer,Freq,2021,All,Medicare,17.0,781286810.0,Omeprazole,"406,940","168,667","$5,474,263",$0.18,75,EA,$0.88,$0.00,$3.00,28.5%
Top 25 Payer,Freq,2021,All,Medicare,18.0,60505257809.0,Atorvastatin Calcium,"393,880","133,968","$4,783,202",$0.15,80,EA,$0.00,$0.00,$1.23,55.7%
Top 25 Payer,Freq,2021,All,Medicare,19.0,60505258008.0,Atorvastatin Calcium,"387,880","95,345","$5,570,893",$0.26,56,EA,$0.16,$0.00,$1.30,48.6%
Top 25 Payer,Freq,2021,All,Medicare,20.0,70377002813.0,Atorvastatin Calcium,"385,081","135,460","$4,475,594",$0.12,99,EA,$1.23,$0.00,$3.33,40.7%
Top 25 Payer,Freq,2021,All,Medicare,21.0,54327099.0,Fluticasone Propionate,"383,833","166,045","$7,195,731",$0.70,27,GM,$1.85,$0.43,$5.00,18.6%
Top 25 Payer,Freq,2021,All,Medicare,22.0,64980034214.0,Alendronate Sodium,"383,736","135,387","$3,993,790",$0.96,11,EA,$0.96,$0.00,$3.00,37.0%
Top 25 Payer,Freq,2021,All,Medicare,23.0,68382013201.0,Tamsulosin HCl,"383,293","141,481","$7,590,274",$0.19,102,EA,$3.33,$0.78,$5.48,13.2%
Top 25 Payer,Freq,2021,All,Medicare,24.0,54429731.0,Furosemide,"383,033","145,263","$3,690,924",$0.11,85,EA,$1.00,$0.00,$3.00,31.5%
Top 25 Payer,Freq,2021,All,Medicare,25.0,57237001405.0,Tamsulosin HCl,"382,618","125,383","$6,935,166",$0.20,90,EA,$1.90,$0.43,$4.04,20.4%
Top 25 Payer,Freq,2022,Biologic,Commercial,1.0,58160082311.0,Shingrix,"198,676","140,693","$34,197,839",$172.11,1,EA,$0.00,$0.00,$0.00,99.4%
Top 25 Payer,Freq,2022,Biologic,Commercial,2.0,88221905.0,Lantus SoloStar,"134,464","33,594","$64,205,939",$21.50,22,ML,$20.98,$10.00,$36.67,4.8%
Top 25 Payer,Freq,2022,Biologic,Commercial,3.0,2831501.0,HumuLIN N,"133,722","45,448","$25,158,260",$3.07,61,ML,$7.50,$3.75,$11.11,2.7%
Top 25 Payer,Freq,2022,Biologic,Commercial,4.0,2751001.0,HumaLOG,"109,335","26,985","$72,937,938",$13.12,51,ML,$20.00,$12.50,$35.00,3.6%
Top 25 Payer,Freq,2022,Biologic,Commercial,5.0,2143480.0,Trulicity,"92,699","16,639","$94,183,777",$415.30,2,ML,$28.00,$16.67,$45.00,5.2%
Top 25 Payer,Freq,2022,Biologic,Commercial,6.0,2880559.0,HumuLIN N KwikPen,"85,196","28,968","$19,568,328",$4.60,50,ML,$10.00,$5.00,$15.00,3.2%
Top 25 Payer,Freq,2022,Biologic,Commercial,7.0,2879959.0,HumaLOG KwikPen,"85,111","23,675","$49,038,095",$17.19,34,ML,$25.00,$13.45,$37.66,5.3%
Top 25 Payer,Freq,2022,Biologic,Commercial,8.0,74055402.0,Humira (2 Pen),"81,726","10,902","$554,523,917","$2,826.13",2,EA,$150.00,$25.00,$250.00,5.9%
Top 25 Payer,Freq,2022,Biologic,Commercial,9.0,88222033.0,Lantus,"70,441","21,609","$27,262,502",$11.36,34,ML,$20.00,$13.33,$33.75,3.5%
Top 25 Payer,Freq,2022,Biologic,Commercial,10.0,2143380.0,Trulicity,"59,980","12,987","$58,212,858",$416.29,2,ML,$30.00,$20.00,$52.50,5.5%
Top 25 Payer,Freq,2022,Biologic,Commercial,11.0,58160084252.0,Boostrix,"58,885","57,650","$3,345,780",$104.62,1,ML,$0.00,$0.00,$0.00,99.5%
Top 25 Payer,Freq,2022,Biologic,Commercial,12.0,2821501.0,HumuLIN R,"54,319","18,916","$8,245,786",$3.07,49,ML,$6.67,$3.33,$10.00,3.4%
Top 25 Payer,Freq,2022,Biologic,Commercial,13.0,78063941.0,Cosentyx Sensoready (300 MG),"52,061","7,061","$252,946,480","$2,267.22",2,ML,$75.00,$20.00,$250.00,2.7%
Top 25 Payer,Freq,2022,Biologic,Commercial,14.0,49281072210.0,Flublok Quadrivalent,"51,348","51,214","$3,751,971",$134.08,1,ML,$0.00,$0.00,$0.00,98.7%
Top 25 Payer,Freq,2022,Biologic,Commercial,15.0,72511076002.0,Repatha SureClick,"49,386","6,380","$28,355,927",$247.22,2,ML,$45.00,$20.00,$85.66,5.0%
Top 25 Payer,Freq,2022,Biologic,Commercial,16.0,58406003204.0,Enbrel SureClick,"46,311","6,409","$266,647,569","$1,361.38",4,ML,$144.30,$25.00,$250.00,4.1%
Top 25 Payer,Freq,2022,Biologic,Commercial,17.0,2143611.0,Emgality,"46,126","6,672","$31,168,623",$616.52,1,ML,$30.00,$20.00,$55.00,5.2%
Top 25 Payer,Freq,2022,Biologic,Commercial,18.0,74433902.0,Humira (2 Pen),"44,265","5,970","$258,118,086","$2,316.17",3,EA,$40.00,$20.00,$222.82,2.9%
Top 25 Payer,Freq,2022,Biologic,Commercial,19.0,24591401.0,Dupixent,"44,260","5,581","$149,096,716",$804.10,4,ML,$127.50,$20.00,$250.00,5.1%
Top 25 Payer,Freq,2022,Biologic,Commercial,20.0,24591502.0,Dupixent,"39,129","6,108","$133,717,654",$787.44,4,ML,$109.87,$20.00,$250.00,6.4%
Top 25 Payer,Freq,2022,Biologic,Commercial,21.0,2223680.0,Trulicity,"38,111","7,707","$39,601,750",$415.56,3,ML,$25.00,$15.00,$40.00,6.1%
Top 25 Payer,Freq,2022,Biologic,Commercial,22.0,51759020210.0,Ajovy,"28,918","5,473","$14,294,469",$287.64,2,ML,$25.00,$15.00,$36.03,3.0%
Top 25 Payer,Freq,2022,Biologic,Commercial,23.0,55513084301.0,Aimovig,"27,525","3,542","$20,225,349",$658.83,1,ML,$30.00,$20.00,$55.00,3.8%
Top 25 Payer,Freq,2022,Biologic,Commercial,24.0,2880359.0,HumuLIN 70/30 KwikPen,"26,325","8,337","$9,533,244",$4.79,76,ML,$8.33,$4.17,$13.14,3.1%
Top 25 Payer,Freq,2022,Biologic,Commercial,25.0,169266015.0,Tresiba FlexTouch,"24,053","5,684","$12,803,344",$30.65,17,ML,$27.50,$15.00,$46.82,7.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,1.0,2771559.0,Basaglar KwikPen,"426,513","89,460","$155,949,719",$21.62,17,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,2.0,88221905.0,Lantus SoloStar,"151,218","44,385","$69,943,188",$27.92,17,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,3.0,58160082311.0,Shingrix,"149,009","109,821","$27,231,525",$182.75,1,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,4.0,2143480.0,Trulicity,"105,262","23,806","$115,733,927",$429.57,3,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,5.0,2143380.0,Trulicity,"105,211","29,090","$112,182,325",$429.74,2,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,6.0,24592505.0,Admelog SoloStar,"98,108","21,806","$23,100,374",$12.97,18,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,7.0,88222033.0,Lantus,"94,116","23,732","$47,104,737",$27.86,18,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,8.0,2822259.0,Insulin Lispro (1 Unit Dial),"79,106","22,963","$14,476,735",$11.09,17,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,9.0,2879959.0,HumaLOG KwikPen,"71,233","21,411","$48,782,127",$34.50,20,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,10.0,2751001.0,HumaLOG,"59,166","15,139","$42,302,991",$26.78,27,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,11.0,58160084252.0,Boostrix,"54,379","54,069","$2,938,380",$107.74,1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,12.0,2831501.0,HumuLIN N,"43,871","12,703","$19,329,559",$14.66,30,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,13.0,74055402.0,Humira (2 Pen),"42,258","6,162","$320,524,822","$3,115.16",2,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,14.0,2773701.0,Insulin Lispro,"42,069","12,185","$7,534,985",$8.63,21,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,15.0,24592410.0,Admelog,"37,728","7,831","$8,274,854",$10.11,22,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,16.0,2223680.0,Trulicity,"36,990","9,576","$40,852,974",$429.95,3,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,17.0,5200010.0,Prevnar 20,"31,386","31,233","$8,161,081",$519.47,1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,18.0,2821501.0,HumuLIN R,"29,407","7,888","$9,653,236",$14.76,22,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,19.0,49281072210.0,Flublok Quadrivalent,"27,613","27,590","$2,028,591",$146.92,1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,20.0,169643810.0,Levemir FlexTouch,"24,669","7,263","$13,461,144",$30.23,18,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,21.0,169633910.0,NovoLOG FlexPen,"24,567","7,051","$16,432,382",$36.45,18,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,22.0,58406003204.0,Enbrel SureClick,"20,169","3,106","$134,057,957","$1,574.51",4,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,23.0,169266015.0,Tresiba FlexTouch,"19,488","4,636","$10,906,418",$33.23,17,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,24.0,2318280.0,Trulicity,"19,275","4,229","$22,383,420",$429.95,3,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medi-Cal,25.0,6412102.0,Gardasil 9,"16,796","11,186","$4,572,152",$540.09,1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biologic,Medicare,1.0,58160082311.0,Shingrix,"376,260","275,397","$73,206,921",$193.95,1,EA,$30.00,$4.00,$47.00,14.8%
Top 25 Payer,Freq,2022,Biologic,Medicare,2.0,88221905.0,Lantus SoloStar,"362,566","90,311","$196,460,916",$28.29,19,ML,$4.00,$1.16,$31.33,16.9%
Top 25 Payer,Freq,2022,Biologic,Medicare,3.0,2771559.0,Basaglar KwikPen,"159,792","42,351","$59,898,621",$22.94,16,ML,$1.33,$0.31,$4.00,24.5%
Top 25 Payer,Freq,2022,Biologic,Medicare,4.0,2143480.0,Trulicity,"156,941","34,700","$207,993,902",$454.37,3,ML,$4.00,$0.89,$47.00,18.6%
Top 25 Payer,Freq,2022,Biologic,Medicare,5.0,88222033.0,Lantus,"132,750","34,468","$72,196,612",$23.17,23,ML,$9.85,$1.33,$35.00,17.1%
Top 25 Payer,Freq,2022,Biologic,Medicare,6.0,2831501.0,HumuLIN N,"131,011","44,927","$26,982,200",$4.38,47,ML,$5.00,$2.92,$7.50,6.4%
Top 25 Payer,Freq,2022,Biologic,Medicare,7.0,169633910.0,NovoLOG FlexPen,"127,383","36,140","$95,579,825",$38.23,20,ML,$1.60,$0.00,$5.00,26.5%
Top 25 Payer,Freq,2022,Biologic,Medicare,8.0,2143380.0,Trulicity,"119,921","30,379","$147,382,712",$455.60,3,ML,$4.00,$1.33,$43.67,18.4%
Top 25 Payer,Freq,2022,Biologic,Medicare,9.0,72511076002.0,Repatha SureClick,"95,009","17,111","$74,118,569",$263.35,3,ML,$40.00,$4.00,$86.07,6.6%
Top 25 Payer,Freq,2022,Biologic,Medicare,10.0,2879959.0,HumaLOG KwikPen,"91,182","30,777","$67,274,376",$31.01,24,ML,$9.85,$1.33,$35.00,17.7%
Top 25 Payer,Freq,2022,Biologic,Medicare,11.0,169643810.0,Levemir FlexTouch,"69,802","16,465","$45,492,742",$32.13,20,ML,$3.04,$0.80,$31.67,18.8%
Top 25 Payer,Freq,2022,Biologic,Medicare,12.0,55513071001.0,Prolia,"67,127","42,316","$100,994,182","$1,498.37",1,ML,$0.67,$0.67,$25.00,16.7%
Top 25 Payer,Freq,2022,Biologic,Medicare,13.0,58160084252.0,Boostrix,"64,168","63,379","$3,858,878",$107.72,1,ML,$30.00,$4.00,$47.00,15.0%
Top 25 Payer,Freq,2022,Biologic,Medicare,14.0,32301613.0,Creon,"64,000","14,779","$111,173,847",$11.80,147,EA,$2.93,$0.67,$20.00,20.4%
Top 25 Payer,Freq,2022,Biologic,Medicare,15.0,5200010.0,Prevnar 20,"59,886","58,688","$15,925,901",$473.56,1,ML,$0.00,$0.00,$260.00,74.3%
Top 25 Payer,Freq,2022,Biologic,Medicare,16.0,2821501.0,HumuLIN R,"58,813","21,936","$10,593,651",$5.20,35,ML,$4.00,$1.35,$7.00,13.7%
Top 25 Payer,Freq,2022,Biologic,Medicare,17.0,2223680.0,Trulicity,"54,579","14,253","$72,961,447",$454.32,3,ML,$4.00,$0.44,$47.00,23.2%
Top 25 Payer,Freq,2022,Biologic,Medicare,18.0,2880559.0,HumuLIN N KwikPen,"54,128","19,221","$14,262,748",$8.34,32,ML,$5.00,$1.48,$7.50,8.3%
Top 25 Payer,Freq,2022,Biologic,Medicare,19.0,2751001.0,HumaLOG,"53,155","16,586","$35,836,006",$18.93,36,ML,$14.67,$1.67,$35.00,15.9%
Top 25 Payer,Freq,2022,Biologic,Medicare,20.0,24586903.0,Toujeo SoloStar,"47,327","11,532","$31,699,440",$87.65,8,ML,$11.67,$1.33,$35.00,14.6%
Top 25 Payer,Freq,2022,Biologic,Medicare,21.0,169266015.0,Tresiba FlexTouch,"44,904","12,411","$27,930,344",$35.43,18,ML,$4.00,$0.89,$33.26,16.5%
Top 25 Payer,Freq,2022,Biologic,Medicare,22.0,169750111.0,NovoLOG,"40,938","10,333","$28,011,744",$29.57,23,ML,$1.67,$0.00,$9.85,34.5%
Top 25 Payer,Freq,2022,Biologic,Medicare,23.0,32122401.0,Creon,"40,469","8,964","$46,138,514",$7.74,147,EA,$4.00,$1.05,$30.00,17.9%
Top 25 Payer,Freq,2022,Biologic,Medicare,24.0,2822259.0,Insulin Lispro (1 Unit Dial),"37,385","12,976","$6,291,760",$11.15,15,ML,$2.67,$0.00,$23.12,35.6%
Top 25 Payer,Freq,2022,Biologic,Medicare,25.0,169255013.0,Tresiba FlexTouch,"34,772","8,668","$35,254,908",$70.54,14,ML,$4.00,$0.82,$35.00,15.0%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,1.0,49502039475.0,Insulin Glargine-yfgn,"6,127","1,720","$934,140",$9.41,16,ML,$0.33,$0.05,$25.00,13.4%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,2.0,61314031810.0,Zarxio,"5,455","1,872","$5,685,063",$274.28,4,ML,$20.00,$12.50,$36.67,13.9%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,3.0,69029110.0,Nivestym,"4,739","1,630","$3,951,579",$213.31,4,ML,$20.00,$5.00,$50.00,23.7%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,4.0,49502025175.0,Semglee (yfgn),"4,694","1,478","$1,896,965",$20.99,19,ML,$0.42,$0.07,$25.00,10.4%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,5.0,61314032610.0,Zarxio,"4,129","1,424","$6,281,834",$250.95,6,ML,$20.00,$12.38,$35.00,13.8%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,6.0,69029210.0,Nivestym,"3,400","1,190","$3,586,422",$177.34,6,ML,$20.00,$5.00,$50.00,22.5%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,7.0,67457083306.0,Fulphila,722,218,"$1,755,723","$3,282.95",1,ML,$20.00,$0.05,$48.86,18.3%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,8.0,69130810.0,Retacrit,686,221,"$274,507",$107.48,4,ML,$32.03,$16.25,$64.63,16.3%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,9.0,61314031801.0,Zarxio,649,357,"$917,281",$378.89,4,ML,$20.00,$0.04,$61.91,25.0%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,10.0,61314032601.0,Zarxio,548,301,"$1,270,187",$387.11,6,ML,$20.00,$0.00,$35.00,31.2%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,11.0,69029201.0,Nivestym,543,318,"$479,001",$167.46,5,ML,$20.00,$0.00,$35.00,29.2%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,12.0,69029101.0,Nivestym,498,273,"$383,954",$230.95,3,ML,$20.00,$5.00,$35.00,24.2%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,13.0,49502039380.0,Insulin Glargine-yfgn,425,175,"$68,147",$9.12,18,ML,$15.00,$0.05,$35.00,17.7%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,14.0,49502025080.0,Semglee (yfgn),396,121,"$150,511",$22.45,17,ML,$20.00,$0.17,$35.00,8.3%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,15.0,61314086601.0,Ziextenzo,380,107,"$1,600,765","$5,404.34",1,ML,$50.00,$0.00,$110.84,28.0%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,16.0,69131110.0,Retacrit,243,79,"$143,930",$210.12,3,ML,$42.70,$10.00,$128.10,20.3%
Top 25 Payer,Freq,2022,Biosimilar,Commercial,17.0,69029310.0,Nivestym,177,59,"$286,266",$109.05,15,ML,$20.00,$7.50,$35.00,18.6%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,1.0,49502039475.0,Insulin Glargine-yfgn,"39,152","11,714","$5,342,274",$10.41,13,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,2.0,49502039380.0,Insulin Glargine-yfgn,"5,797","2,467","$902,594",$10.28,15,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,3.0,49502025175.0,Semglee (yfgn),"5,120","2,150","$2,246,429",$26.70,16,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,4.0,69130810.0,Retacrit,"2,082",586,"$908,384",$113.30,4,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,5.0,67457083306.0,Fulphila,"1,456",471,"$6,465,450","$6,976.85",1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,6.0,69080901.0,Inflectra,"1,128",244,"$6,064,686",$948.50,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,7.0,61314031810.0,Zarxio,"1,020",447,"$2,007,928",$551.93,4,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,8.0,61314031801.0,Zarxio,849,362,"$1,832,315",$551.74,4,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,9.0,69131110.0,Retacrit,710,233,"$443,434",$224.87,3,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,10.0,61314032610.0,Zarxio,674,333,"$2,073,341",$550.71,6,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,11.0,49502025080.0,Semglee (yfgn),653,337,"$266,156",$26.79,15,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,12.0,61314032601.0,Zarxio,618,274,"$2,089,419",$550.72,6,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,13.0,61314086601.0,Ziextenzo,427,120,"$1,814,565","$6,560.25",1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,14.0,69029110.0,Nivestym,412,136,"$640,014",$440.93,4,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,15.0,69130904.0,Retacrit,368,110,"$487,452",$445.16,3,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,16.0,70114010101.0,Udenyca,361,107,"$1,858,144","$6,975.01",1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,17.0,78206016201.0,Renflexis,352,78,"$1,286,774",$756.04,5,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,18.0,69029210.0,Nivestym,289,118,"$626,739",$440.13,5,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,19.0,69029101.0,Nivestym,275,106,"$400,728",$441.57,3,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,20.0,69130710.0,Retacrit,243,92,"$52,723",$46.45,5,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,21.0,69031501.0,Zirabev,225,55,"$971,529",$153.82,28,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,22.0,69029201.0,Nivestym,191,79,"$599,692",$439.66,7,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medi-Cal,23.0,63459010450.0,Truxima,84,55,"$871,991",$84.66,123,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,1.0,49502039475.0,Insulin Glargine-yfgn,"11,307","3,857","$814,693",$10.88,7,ML,$0.00,$0.00,$1.35,64.3%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,2.0,69130810.0,Retacrit,"5,532","1,615","$2,115,602",$114.67,3,ML,$4.00,$0.45,$88.62,21.7%
Top 25 Payer,Freq,2022,Biosimilar,Medicare,3.0,49502039380.0,Insulin Glargine-yfgn,"2,242","1,037","$264,102",$10.74,11,ML,$0.00,$0.00,$0.68,73.9%
