TableType,Top25Type,Year,Drug_Category,Payer_Type,Rank,National_Drug_Code,Drug_Name,NumberofPrescriptions,NumberofIndividuals,TotalCost,AverageCostperUnit,AverageDispensedUnitsPerFill,DrugUnitofMeasure,Out-of-Pocket Median,Out-of-Pocket25P,Out-of-Pocket75P,OOPZeroCount
Top 25 Payer,Median,2021,All,Medicare,13.0,59572041028.0,Revlimid,"7,035","1,115","$129,885,878",$835.10,22,EA,$727.39,$3.87,"$1,117.31",13.9%
Top 25 Payer,Median,2021,All,Medicare,14.0,57962028028.0,Imbruvica,"2,149",334,"$30,841,945",$505.90,28,EA,$696.86,$7.66,$908.45,15.6%
Top 25 Payer,Median,2021,All,Medicare,15.0,57962042028.0,Imbruvica,"11,902","1,563","$171,819,718",$509.06,28,EA,$696.85,$13.88,$931.10,6.2%
Top 25 Payer,Median,2021,All,Medicare,16.0,71558059028.0,Arikayce,739,164,"$9,202,236",$52.58,237,ML,$658.11,$30.00,"$1,124.27",9.1%
Top 25 Payer,Median,2021,All,Medicare,17.0,59572040528.0,Revlimid,"4,393",678,"$81,162,739",$833.81,22,EA,$652.89,$9.35,"$1,141.53",13.4%
Top 25 Payer,Median,2021,All,Medicare,18.0,89130202001.0,Durolane,97,88,"$120,647",$316.66,4,ML,$596.70,$298.35,"$1,153.68",1.1%
Top 25 Payer,Median,2021,All,Medicare,19.0,58468009001.0,Synvisc,83,75,"$172,133",$235.15,9,ML,$583.64,$467.97,$935.94,0.0%
Top 25 Payer,Median,2021,All,Medicare,20.0,50881001560.0,Jakafi,"1,423",239,"$20,484,850",$256.80,56,EA,$540.02,$12.00,$870.05,11.3%
Top 25 Payer,Median,2021,All,Medicare,21.0,63020008002.0,Ninlaro,210,124,"$2,353,586","$3,700.61",3,EA,$526.37,$10.87,"$1,319.17",12.1%
Top 25 Payer,Median,2021,All,Medicare,22.0,50881000560.0,Jakafi,"3,064",502,"$48,526,202",$254.47,62,EA,$524.45,$2.10,$947.98,14.7%
Top 25 Payer,Median,2021,All,Medicare,23.0,310051260.0,Calquence,"4,757",844,"$65,400,239",$239.29,57,EA,$495.92,$12.00,$939.08,8.4%
Top 25 Payer,Median,2021,All,Medicare,24.0,59676060012.0,Erleada,"5,283",860,"$69,305,853",$110.79,118,EA,$459.83,$2.52,$885.05,12.9%
Top 25 Payer,Median,2021,All,Medicare,25.0,70255001002.0,Mektovi,508,112,"$6,122,844",$72.21,167,EA,$445.88,$10.75,$679.62,17.0%
Top 25 Payer,Median,2022,Biologic,Commercial,1.0,50242007601.0,Nutropin AQ NuSpin 20,"2,851",329,"$20,934,271","$1,227.31",6,ML,$250.00,$130.00,$305.77,2.7%
Top 25 Payer,Median,2022,Biologic,Commercial,2.0,74153903.0,Humira-Psoriasis/Uveit Starter,339,277,"$3,998,494","$3,904.78",3,EA,$250.00,$45.00,$250.00,6.5%
Top 25 Payer,Median,2022,Biologic,Commercial,3.0,2144527.0,Taltz,799,379,"$8,952,619","$5,862.88",2,ML,$250.00,$100.00,$250.00,6.9%
Top 25 Payer,Median,2022,Biologic,Commercial,4.0,2144509.0,Taltz,420,267,"$6,608,260","$5,766.37",3,ML,$250.00,$100.00,$250.00,4.1%
Top 25 Payer,Median,2022,Biologic,Commercial,5.0,44087000607.0,Serostim,727,71,"$12,991,535",$615.36,29,EA,$250.00,$83.33,$250.00,2.8%
Top 25 Payer,Median,2022,Biologic,Commercial,6.0,50242007401.0,Nutropin AQ NuSpin 10,"5,485",608,"$22,826,629",$611.89,7,ML,$244.78,$82.03,$258.33,1.5%
Top 25 Payer,Median,2022,Biologic,Commercial,7.0,2772411.0,Taltz,994,141,"$6,600,038","$5,714.32",1,ML,$200.00,$45.00,$333.33,9.2%
Top 25 Payer,Median,2022,Biologic,Commercial,8.0,49281091501.0,YF-VAX,243,243,"$43,429",$178.72,1,EA,$182.05,$173.83,$182.05,12.3%
Top 25 Payer,Median,2022,Biologic,Commercial,9.0,74012403.0,Humira-CD/UC/HS Starter,936,667,"$16,854,762","$5,887.10",3,EA,$166.28,$20.00,$250.00,11.8%
Top 25 Payer,Median,2022,Biologic,Commercial,10.0,50242007501.0,Nutropin AQ NuSpin 5,"1,353",157,"$2,775,064",$304.89,7,ML,$157.18,$45.00,$250.00,2.5%
Top 25 Payer,Median,2022,Biologic,Commercial,11.0,2814901.0,Humatrope,437,54,"$4,540,637","$3,452.96",3,EA,$150.00,$25.18,$262.66,7.4%
Top 25 Payer,Median,2022,Biologic,Commercial,12.0,44087334401.0,Rebif Rebidose,509,55,"$4,507,271","$1,450.22",6,ML,$150.00,$22.50,$250.77,10.9%
Top 25 Payer,Median,2022,Biologic,Commercial,13.0,58406005504.0,Enbrel,413,70,"$2,169,069","$1,446.53",4,ML,$150.00,$31.25,$250.00,10.0%
Top 25 Payer,Median,2022,Biologic,Commercial,14.0,74055402.0,Humira (2 Pen),"81,726","10,902","$554,523,917","$2,826.13",2,EA,$150.00,$25.00,$250.00,5.9%
Top 25 Payer,Median,2022,Biologic,Commercial,15.0,74024302.0,Humira (2 Syringe),"8,006","1,117","$53,664,951","$2,721.65",2,EA,$150.00,$20.00,$250.00,4.7%
Top 25 Payer,Median,2022,Biologic,Commercial,16.0,74433907.0,Humira-Ps/UV/Adol HS Starter,61,53,"$689,422","$2,735.80",4,EA,$150.00,$40.00,$250.00,11.3%
Top 25 Payer,Median,2022,Biologic,Commercial,17.0,24592201.0,Kevzara,"1,097",166,"$3,957,368","$1,578.17",2,ML,$150.00,$30.00,$250.00,12.0%
Top 25 Payer,Median,2022,Biologic,Commercial,18.0,4035009.0,Pegasys,215,56,"$774,658",$957.55,4,ML,$150.00,$20.00,$250.00,1.8%
Top 25 Payer,Median,2022,Biologic,Commercial,19.0,78063997.0,Cosentyx,452,107,"$3,119,274","$5,560.20",1,ML,$150.00,$36.54,$250.00,8.4%
Top 25 Payer,Median,2022,Biologic,Commercial,20.0,78063968.0,Cosentyx Sensoready Pen,"3,816",667,"$24,635,085","$5,661.94",1,ML,$150.00,$30.00,$250.00,4.9%
Top 25 Payer,Median,2022,Biologic,Commercial,21.0,187000402.0,Siliq,483,56,"$2,148,500","$1,394.68",3,ML,$150.00,$50.00,$250.00,3.6%
Top 25 Payer,Median,2022,Biologic,Commercial,22.0,67871011104.0,Sucraid,512,111,"$5,443,144",$33.79,315,ML,$150.00,$50.00,$250.00,1.8%
Top 25 Payer,Median,2022,Biologic,Commercial,23.0,50474071079.0,Cimzia,"7,657","1,062","$42,777,901","$4,766.87",1,EA,$150.00,$25.00,$250.00,5.9%
Top 25 Payer,Median,2022,Biologic,Commercial,24.0,47783064601.0,Takhzyro,218,53,"$9,881,890","$12,352.36",4,ML,$150.00,$50.00,$250.00,11.3%
Top 25 Payer,Median,2022,Biologic,Commercial,25.0,49401008847.0,Benlysta,597,94,"$2,526,466","$1,013.02",4,ML,$150.00,$30.00,$250.00,10.6%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,1.0,74061602.0,Humira (2 Syringe),733,107,"$5,840,707","$3,198.63",2,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,2.0,74012403.0,Humira-CD/UC/HS Starter,775,742,"$14,960,623","$6,393.43",3,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,3.0,50242004062.0,Xolair,484,86,"$1,836,504","$1,216.23",3,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,4.0,50242006001.0,Avastin,"1,738",342,"$2,996,263",$200.74,9,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,5.0,50242005121.0,Rituxan,158,76,"$1,405,599",$94.08,95,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,6.0,61755002002.0,Praluent,"1,136",212,"$668,059",$232.21,3,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,7.0,72511077001.0,Repatha Pushtronex System,"1,481",281,"$933,992",$157.01,4,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,8.0,24592410.0,Admelog,"37,728","7,831","$8,274,854",$10.11,22,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,9.0,2871517.0,HumuLIN 70/30,459,176,"$147,325",$15.39,21,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,10.0,2823305.0,Insulin Lispro Prot & Lispro,"2,931",652,"$757,528",$10.97,24,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,11.0,169643810.0,Levemir FlexTouch,"24,669","7,263","$13,461,144",$30.23,18,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,12.0,169300425.0,NovoLIN N FlexPen ReliOn,286,136,"$87,940",$18.08,17,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,13.0,169300315.0,NovoLIN R FlexPen,"1,690",580,"$407,187",$17.48,14,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,14.0,2814701.0,Humatrope,456,59,"$1,587,872",$889.07,4,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,15.0,55513071001.0,Prolia,"4,057","2,672","$5,742,980","$1,413.83",1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,16.0,75987013015.0,Tepezza,459,91,"$23,272,012","$15,290.42",3,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,17.0,62541040110.0,Pancreaze,154,53,"$32,840",$0.79,270,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,18.0,57894003001.0,Remicade,"1,928",417,"$12,782,283","$1,170.00",6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,19.0,55513005704.0,Aranesp (Albumin Free),210,97,"$155,510",$467.78,2,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,20.0,55513019001.0,Neulasta,"1,062",279,"$6,965,531","$10,717.03",1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,21.0,55513092410.0,Neupogen,268,149,"$906,710",$669.65,5,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,22.0,2143611.0,Emgality,"14,158","2,940","$10,842,204",$641.17,1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,23.0,68982085004.0,Octagam,227,58,"$3,621,877",$17.97,888,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,24.0,58160082111.0,Engerix-B,"2,980","2,161","$223,351",$74.69,1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medi-Cal,25.0,69401000002.0,Vivotif,427,419,"$45,198",$26.40,4,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biologic,Medicare,1.0,75987013015.0,Tepezza,269,54,"$13,290,208","$15,993.03",3,EA,"$2,292.90",$1.33,"$3,016.28",11.1%
Top 25 Payer,Median,2022,Biologic,Medicare,2.0,71981002007.0,Oxervate,"1,193",328,"$40,432,874","$1,860.69",18,ML,"$1,228.59",$1.33,"$1,975.84",15.2%
Top 25 Payer,Median,2022,Biologic,Medicare,3.0,57894006002.0,Stelara,527,141,"$13,231,860","$25,324.13",1,ML,$892.92,$222.41,"$1,319.54",9.2%
Top 25 Payer,Median,2022,Biologic,Medicare,4.0,76125090020.0,Gammaked,466,80,"$7,619,267",$17.20,950,ML,$716.11,$5.38,"$1,001.30",13.8%
Top 25 Payer,Median,2022,Biologic,Medicare,5.0,66887000301.0,Xiaflex,468,294,"$4,462,500","$5,833.33",2,EA,$620.33,$50.00,"$1,873.93",4.8%
Top 25 Payer,Median,2022,Biologic,Medicare,6.0,64208823507.0,Gammaplex,544,81,"$8,903,134",$19.56,837,ML,$523.14,$4.00,$954.35,16.0%
Top 25 Payer,Median,2022,Biologic,Medicare,7.0,64208823506.0,Gammaplex,265,60,"$2,911,538",$19.31,569,ML,$299.33,$4.69,$772.50,10.0%
Top 25 Payer,Median,2022,Biologic,Medicare,8.0,76125090010.0,Gammaked,357,86,"$4,364,818",$17.12,714,ML,$257.17,$2.50,$734.81,18.6%
Top 25 Payer,Median,2022,Biologic,Medicare,9.0,61755000501.0,Eylea,387,82,"$1,022,621","$39,105.97",0,ML,$250.30,$20.00,$498.60,8.5%
Top 25 Payer,Median,2022,Biologic,Medicare,10.0,68982085004.0,Octagam,719,135,"$9,482,939",$17.73,744,ML,$242.46,$0.00,$751.98,28.1%
Top 25 Payer,Median,2022,Biologic,Medicare,11.0,55513003201.0,Aranesp (Albumin Free),224,51,"$1,217,201","$4,017.16",1,ML,$206.12,$15.50,$429.30,13.7%
Top 25 Payer,Median,2022,Biologic,Medicare,12.0,55513019201.0,Neulasta Onpro,578,154,"$4,012,934","$10,701.16",1,ML,$183.14,$4.00,$468.02,13.6%
Top 25 Payer,Median,2022,Biologic,Medicare,13.0,13533080071.0,Gamunex-C,"1,573",204,"$11,766,915",$12.81,584,ML,$172.81,$0.79,$475.31,16.7%
Top 25 Payer,Median,2022,Biologic,Medicare,14.0,944270006.0,Gammagard,"2,016",271,"$24,913,331",$15.68,788,ML,$164.00,$0.78,$696.24,17.7%
Top 25 Payer,Median,2022,Biologic,Medicare,15.0,44206043820.0,Privigen,"1,005",152,"$12,757,110",$16.07,790,ML,$127.02,$0.30,$822.34,23.0%
Top 25 Payer,Median,2022,Biologic,Medicare,16.0,82154044901.0,Pegasys,191,50,"$754,168","$1,071.26",4,ML,$109.82,$11.48,$220.13,16.0%
Top 25 Payer,Median,2022,Biologic,Medicare,17.0,68982085002.0,Octagam,"1,245",197,"$12,948,107",$17.16,606,ML,$106.57,$0.80,$650.85,16.8%
Top 25 Payer,Median,2022,Biologic,Medicare,18.0,69401000002.0,Vivotif,653,647,"$66,690",$25.65,4,EA,$103.16,$20.00,$103.16,2.9%
Top 25 Payer,Median,2022,Biologic,Medicare,19.0,57894005427.0,Stelara,65,59,"$384,184",$72.08,82,ML,$100.00,$4.00,$949.43,18.6%
Top 25 Payer,Median,2022,Biologic,Medicare,20.0,13533080024.0,Gamunex-C,"1,440",192,"$15,780,153",$12.84,853,ML,$62.55,$0.39,$596.47,19.3%
Top 25 Payer,Median,2022,Biologic,Medicare,21.0,44206043605.0,Privigen,812,124,"$6,147,042",$15.28,495,ML,$54.94,$0.00,$392.02,25.8%
Top 25 Payer,Median,2022,Biologic,Medicare,22.0,169770421.0,Norditropin FlexPro,382,64,"$584,857",$496.48,3,ML,$54.55,$2.60,$213.11,10.9%
Top 25 Payer,Median,2022,Biologic,Medicare,23.0,68982085003.0,Octagam,"1,077",189,"$14,441,383",$17.22,779,ML,$53.67,$0.29,$707.20,24.9%
Top 25 Payer,Median,2022,Biologic,Medicare,24.0,13533080020.0,Gamunex-C,844,124,"$4,122,638",$12.81,381,ML,$50.23,$0.33,$242.47,23.4%
Top 25 Payer,Median,2022,Biologic,Medicare,25.0,944270007.0,Gammagard,"1,584",219,"$20,445,209",$15.78,818,ML,$50.00,$0.40,$915.19,20.5%
Top 25 Payer,Median,2022,Biosimilar,Commercial,1.0,61314086601.0,Ziextenzo,380,107,"$1,600,765","$5,404.34",1,ML,$50.00,$0.00,$110.84,28.0%
Top 25 Payer,Median,2022,Biosimilar,Commercial,2.0,69131110.0,Retacrit,243,79,"$143,930",$210.12,3,ML,$42.70,$10.00,$128.10,20.3%
Top 25 Payer,Median,2022,Biosimilar,Commercial,3.0,69130810.0,Retacrit,686,221,"$274,507",$107.48,4,ML,$32.03,$16.25,$64.63,16.3%
Top 25 Payer,Median,2022,Biosimilar,Commercial,4.0,61314031801.0,Zarxio,649,357,"$917,281",$378.89,4,ML,$20.00,$0.04,$61.91,25.0%
Top 25 Payer,Median,2022,Biosimilar,Commercial,5.0,69029210.0,Nivestym,"3,400","1,190","$3,586,422",$177.34,6,ML,$20.00,$5.00,$50.00,22.5%
Top 25 Payer,Median,2022,Biosimilar,Commercial,6.0,69029110.0,Nivestym,"4,739","1,630","$3,951,579",$213.31,4,ML,$20.00,$5.00,$50.00,23.7%
Top 25 Payer,Median,2022,Biosimilar,Commercial,7.0,67457083306.0,Fulphila,722,218,"$1,755,723","$3,282.95",1,ML,$20.00,$0.05,$48.86,18.3%
Top 25 Payer,Median,2022,Biosimilar,Commercial,8.0,61314031810.0,Zarxio,"5,455","1,872","$5,685,063",$274.28,4,ML,$20.00,$12.50,$36.67,13.9%
Top 25 Payer,Median,2022,Biosimilar,Commercial,9.0,49502025080.0,Semglee (yfgn),396,121,"$150,511",$22.45,17,ML,$20.00,$0.17,$35.00,8.3%
Top 25 Payer,Median,2022,Biosimilar,Commercial,10.0,69029101.0,Nivestym,498,273,"$383,954",$230.95,3,ML,$20.00,$5.00,$35.00,24.2%
Top 25 Payer,Median,2022,Biosimilar,Commercial,11.0,69029201.0,Nivestym,543,318,"$479,001",$167.46,5,ML,$20.00,$0.00,$35.00,29.2%
Top 25 Payer,Median,2022,Biosimilar,Commercial,12.0,69029310.0,Nivestym,177,59,"$286,266",$109.05,15,ML,$20.00,$7.50,$35.00,18.6%
Top 25 Payer,Median,2022,Biosimilar,Commercial,13.0,61314032610.0,Zarxio,"4,129","1,424","$6,281,834",$250.95,6,ML,$20.00,$12.38,$35.00,13.8%
Top 25 Payer,Median,2022,Biosimilar,Commercial,14.0,61314032601.0,Zarxio,548,301,"$1,270,187",$387.11,6,ML,$20.00,$0.00,$35.00,31.2%
Top 25 Payer,Median,2022,Biosimilar,Commercial,15.0,49502039380.0,Insulin Glargine-yfgn,425,175,"$68,147",$9.12,18,ML,$15.00,$0.05,$35.00,17.7%
Top 25 Payer,Median,2022,Biosimilar,Commercial,16.0,49502025175.0,Semglee (yfgn),"4,694","1,478","$1,896,965",$20.99,19,ML,$0.42,$0.07,$25.00,10.4%
Top 25 Payer,Median,2022,Biosimilar,Commercial,17.0,49502039475.0,Insulin Glargine-yfgn,"6,127","1,720","$934,140",$9.41,16,ML,$0.33,$0.05,$25.00,13.4%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,1.0,63459010450.0,Truxima,84,55,"$871,991",$84.66,123,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,2.0,69031501.0,Zirabev,225,55,"$971,529",$153.82,28,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,3.0,49502039475.0,Insulin Glargine-yfgn,"39,152","11,714","$5,342,274",$10.41,13,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,4.0,49502039380.0,Insulin Glargine-yfgn,"5,797","2,467","$902,594",$10.28,15,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,5.0,49502025080.0,Semglee (yfgn),653,337,"$266,156",$26.79,15,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,6.0,49502025175.0,Semglee (yfgn),"5,120","2,150","$2,246,429",$26.70,16,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,7.0,69080901.0,Inflectra,"1,128",244,"$6,064,686",$948.50,6,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,8.0,78206016201.0,Renflexis,352,78,"$1,286,774",$756.04,5,EA,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,9.0,67457083306.0,Fulphila,"1,456",471,"$6,465,450","$6,976.85",1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,10.0,69029101.0,Nivestym,275,106,"$400,728",$441.57,3,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,11.0,69029201.0,Nivestym,191,79,"$599,692",$439.66,7,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,12.0,69029110.0,Nivestym,412,136,"$640,014",$440.93,4,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,13.0,69029210.0,Nivestym,289,118,"$626,739",$440.13,5,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,14.0,69130904.0,Retacrit,368,110,"$487,452",$445.16,3,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,15.0,69131110.0,Retacrit,710,233,"$443,434",$224.87,3,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,16.0,69130810.0,Retacrit,"2,082",586,"$908,384",$113.30,4,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,17.0,69130710.0,Retacrit,243,92,"$52,723",$46.45,5,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,18.0,70114010101.0,Udenyca,361,107,"$1,858,144","$6,975.01",1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,19.0,61314032601.0,Zarxio,618,274,"$2,089,419",$550.72,6,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,20.0,61314031801.0,Zarxio,849,362,"$1,832,315",$551.74,4,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,21.0,61314032610.0,Zarxio,674,333,"$2,073,341",$550.71,6,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,22.0,61314031810.0,Zarxio,"1,020",447,"$2,007,928",$551.93,4,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medi-Cal,23.0,61314086601.0,Ziextenzo,427,120,"$1,814,565","$6,560.25",1,ML,$0.00,$0.00,$0.00,100.0%
Top 25 Payer,Median,2022,Biosimilar,Medicare,1.0,69023801.0,Ruxience,190,71,"$1,326,538",$74.99,93,ML,$282.26,$1.35,$610.80,11.3%
Top 25 Payer,Median,2022,Biosimilar,Medicare,2.0,63459010310.0,Truxima,345,105,"$2,539,235",$88.57,83,ML,$177.88,$0.45,$550.12,10.5%
Top 25 Payer,Median,2022,Biosimilar,Medicare,3.0,70114010101.0,Udenyca,252,87,"$1,058,682","$6,227.54",1,ML,$111.21,$1.35,$385.29,13.8%
Top 25 Payer,Median,2022,Biosimilar,Medicare,4.0,69031501.0,Zirabev,353,85,"$1,930,223",$162.64,34,ML,$52.14,$0.51,$480.00,21.2%
Top 25 Payer,Median,2022,Biosimilar,Medicare,5.0,61314031801.0,Zarxio,"1,267",566,"$1,841,080",$534.42,3,ML,$50.00,$1.35,$268.59,17.5%
Top 25 Payer,Median,2022,Biosimilar,Medicare,6.0,69130904.0,Retacrit,"1,331",336,"$1,724,282",$453.76,3,ML,$50.00,$1.11,$138.84,18.2%
Top 25 Payer,Median,2022,Biosimilar,Medicare,7.0,69130801.0,Retacrit,190,93,"$67,839",$113.44,3,ML,$35.00,$1.35,$100.00,15.1%
Top 25 Payer,Median,2022,Biosimilar,Medicare,8.0,61314086601.0,Ziextenzo,223,73,"$954,747","$6,695.28",1,ML,$30.00,$1.35,$219.63,11.0%
Top 25 Payer,Median,2022,Biosimilar,Medicare,9.0,61314032601.0,Zarxio,804,352,"$2,072,701",$542.31,5,ML,$27.50,$0.64,$320.69,22.4%
Top 25 Payer,Median,2022,Biosimilar,Medicare,10.0,61314031810.0,Zarxio,"2,178",929,"$2,727,410",$406.11,3,ML,$25.00,$5.00,$223.13,10.3%
Top 25 Payer,Median,2022,Biosimilar,Medicare,11.0,61314032610.0,Zarxio,"1,521",632,"$2,707,304",$373.53,5,ML,$20.00,$5.00,$166.81,11.6%
Top 25 Payer,Median,2022,Biosimilar,Medicare,12.0,69029201.0,Nivestym,186,116,"$183,420",$246.80,4,ML,$20.00,$4.17,$146.74,6.0%
Top 25 Payer,Median,2022,Biosimilar,Medicare,13.0,69029110.0,Nivestym,"1,358",532,"$1,045,642",$266.10,3,ML,$20.00,$5.00,$129.76,9.6%
Top 25 Payer,Median,2022,Biosimilar,Medicare,14.0,69029210.0,Nivestym,763,314,"$804,755",$217.52,5,ML,$19.97,$7.00,$99.67,7.6%
Top 25 Payer,Median,2022,Biosimilar,Medicare,15.0,69029101.0,Nivestym,245,120,"$230,738",$327.75,3,ML,$12.00,$1.35,$47.74,15.0%
Top 25 Payer,Median,2022,Biosimilar,Medicare,16.0,67457083306.0,Fulphila,462,142,"$1,674,058","$5,234.70",1,ML,$10.13,$1.35,$182.12,11.3%
Top 25 Payer,Median,2022,Biosimilar,Medicare,17.0,69131110.0,Retacrit,"2,031",667,"$1,221,948",$227.93,3,ML,$9.85,$0.68,$100.00,21.1%
Top 25 Payer,Median,2022,Biosimilar,Medicare,18.0,69130810.0,Retacrit,"5,532","1,615","$2,115,602",$114.67,3,ML,$4.00,$0.45,$88.62,21.7%
Top 25 Payer,Median,2022,Biosimilar,Medicare,19.0,69131810.0,Retacrit,232,113,"$112,346",$113.02,4,ML,$3.95,$0.00,$93.30,25.7%
Top 25 Payer,Median,2022,Biosimilar,Medicare,20.0,69080901.0,Inflectra,469,110,"$2,525,990",$864.18,6,EA,$2.96,$0.14,$308.81,22.5%
Top 25 Payer,Median,2022,Biosimilar,Medicare,21.0,63459010450.0,Truxima,184,67,"$1,571,587",$87.07,98,ML,$1.35,$0.00,$354.33,32.8%
Top 25 Payer,Median,2022,Biosimilar,Medicare,22.0,69130710.0,Retacrit,660,192,"$136,258",$46.06,4,ML,$1.35,$0.00,$42.51,35.9%
Top 25 Payer,Median,2022,Biosimilar,Medicare,23.0,69130610.0,Retacrit,253,68,"$41,783",$35.23,5,ML,$1.35,$0.00,$33.55,45.6%
Top 25 Payer,Median,2022,Biosimilar,Medicare,24.0,55513020701.0,Mvasi,304,58,"$2,150,890",$186.26,38,ML,$0.21,$0.00,$264.78,41.4%
Top 25 Payer,Median,2022,Biosimilar,Medicare,25.0,49502025175.0,Semglee (yfgn),"1,431",437,"$426,586",$25.98,11,ML,$0.00,$0.00,$1.35,60.9%
Top 25 Payer,Median,2022,Brand,Commercial,1.0,61958080201.0,Letairis,471,50,"$5,171,213",$364.66,30,EA,$250.00,$50.00,"$4,269.38",2.0%
Top 25 Payer,Median,2022,Brand,Commercial,2.0,64406002003.0,Vumerity,"2,625",367,"$20,284,930",$62.38,124,EA,$250.00,$40.00,$253.93,2.2%
Top 25 Payer,Median,2022,Brand,Commercial,3.0,299595030.0,Tri-Luma,120,103,"$28,234",$7.71,31,GM,$235.12,$234.20,$237.79,1.0%
Top 25 Payer,Median,2022,Brand,Commercial,4.0,10144042760.0,Ampyra,730,103,"$2,618,514",$57.80,62,EA,$198.11,$48.06,$377.85,6.8%
